latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
13.0,80.125,15.0,39600,Australia/Sydney,AEDT

time,temperature_2m (°C),precipitation (mm),rain (mm),pressure_msl (hPa),surface_pressure (hPa),visibility (m),wind_speed_80m (km/h),wind_direction_80m (°),soil_temperature_6cm (°C),soil_moisture_1_to_3cm (m³/m³)
2024-03-28T20:00,33.9,0.00,0.00,1010.2,1008.5,24140.00,16.1,114,40.1,0.087
2024-03-28T21:00,33.1,0.00,0.00,1009.5,1007.8,24140.00,16.5,113,39.3,0.087
2024-03-28T22:00,32.0,0.00,0.00,1009.1,1007.4,24140.00,16.8,113,37.8,0.087
2024-03-28T23:00,31.1,0.00,0.00,1009.0,1007.3,24140.00,15.3,114,36.0,0.087
2024-03-29T00:00,29.7,0.00,0.00,1009.6,1007.9,24140.00,15.1,115,33.6,0.087
2024-03-29T01:00,29.0,0.00,0.00,1010.1,1008.4,24140.00,14.7,121,32.0,0.087
2024-03-29T02:00,28.6,0.00,0.00,1010.9,1009.2,24140.00,14.5,125,31.1,0.087
2024-03-29T03:00,28.4,0.00,0.00,1011.6,1009.9,24140.00,14.6,130,30.5,0.087
2024-03-29T04:00,28.0,0.00,0.00,1011.9,1010.2,24140.00,14.0,136,30.0,0.087
2024-03-29T05:00,28.1,0.00,0.00,1011.7,1010.0,24140.00,11.2,135,29.9,0.087
2024-03-29T06:00,28.0,0.00,0.00,1010.8,1009.1,24140.00,10.8,150,29.5,0.086
2024-03-29T07:00,27.8,0.00,0.00,1010.2,1008.5,24140.00,10.0,165,29.3,0.086
2024-03-29T08:00,27.5,0.00,0.00,1009.7,1008.0,24140.00,9.4,184,29.1,0.086
2024-03-29T09:00,27.1,0.00,0.00,1009.7,1008.0,24140.00,10.0,206,28.9,0.086
2024-03-29T10:00,26.8,0.00,0.00,1009.9,1008.2,24140.00,10.2,222,28.6,0.086
2024-03-29T11:00,26.5,0.00,0.00,1010.4,1008.7,24140.00,9.6,214,28.4,0.089
2024-03-29T12:00,26.0,0.00,0.00,1010.9,1009.2,24140.00,9.4,212,28.0,0.089
2024-03-29T13:00,27.0,0.00,0.00,1011.8,1010.1,24140.00,7.3,213,28.6,0.089
2024-03-29T14:00,29.4,0.00,0.00,1012.6,1010.9,24140.00,9.5,191,31.0,0.089
2024-03-29T15:00,31.8,0.00,0.00,1013.0,1011.3,24140.00,12.2,178,34.0,0.089
2024-03-29T16:00,33.5,0.00,0.00,1012.6,1010.9,24140.00,12.8,170,36.8,0.089
2024-03-29T17:00,34.8,0.00,0.00,1012.2,1010.5,24140.00,11.4,167,39.2,0.089
2024-03-29T18:00,35.7,0.00,0.00,1011.2,1009.5,24140.00,13.2,151,40.6,0.089
2024-03-29T19:00,36.0,0.00,0.00,1010.2,1008.5,24140.00,16.1,140,41.3,0.089
2024-03-29T20:00,35.3,0.00,0.00,1009.5,1007.8,24140.00,18.3,137,41.2,0.089
2024-03-29T21:00,34.3,0.00,0.00,1008.9,1007.2,24140.00,19.1,139,40.2,0.089
2024-03-29T22:00,33.2,0.00,0.00,1008.7,1007.0,24140.00,20.0,141,38.7,0.089
2024-03-29T23:00,32.3,0.00,0.00,1008.9,1007.2,24140.00,17.2,147,36.8,0.089
2024-03-30T00:00,30.4,0.00,0.00,1009.1,1007.4,24140.00,18.2,146,34.2,0.089
2024-03-30T01:00,29.5,0.00,0.00,1009.6,1007.9,24140.00,18.1,149,32.5,0.089
2024-03-30T02:00,29.1,0.00,0.00,1010.5,1008.8,24140.00,18.0,151,31.5,0.089
2024-03-30T03:00,28.9,0.00,0.00,1011.1,1009.4,24140.00,17.2,154,31.0,0.089
2024-03-30T04:00,28.7,0.00,0.00,1011.7,1010.0,24140.00,16.6,158,30.6,0.089
2024-03-30T05:00,28.8,0.00,0.00,1011.4,1009.7,24140.00,14.0,162,30.5,0.089
2024-03-30T06:00,28.5,0.00,0.00,1011.3,1009.6,24140.00,12.9,167,30.1,0.089
2024-03-30T07:00,28.0,0.00,0.00,1010.7,1009.0,24140.00,11.2,174,29.7,0.089
2024-03-30T08:00,27.8,0.00,0.00,1010.2,1008.5,24140.00,9.8,186,29.4,0.089
2024-03-30T09:00,27.4,0.00,0.00,1010.0,1008.3,24140.00,9.4,198,29.2,0.089
2024-03-30T10:00,27.2,0.00,0.00,1010.4,1008.7,24140.00,9.0,209,29.0,0.088
2024-03-30T11:00,26.9,0.00,0.00,1011.5,1009.8,24140.00,9.1,214,28.7,0.091
2024-03-30T12:00,26.6,0.00,0.00,1011.7,1010.0,24140.00,8.2,221,28.5,0.091
2024-03-30T13:00,27.5,0.00,0.00,1012.6,1010.9,24140.00,6.0,213,29.1,0.091
2024-03-30T14:00,29.5,0.00,0.00,1013.3,1011.6,24140.00,9.0,182,31.3,0.091
2024-03-30T15:00,31.5,0.00,0.00,1013.4,1011.7,24140.00,9.7,165,34.2,0.091
2024-03-30T16:00,33.0,0.00,0.00,1013.2,1011.5,24140.00,11.8,153,36.8,0.091
2024-03-30T17:00,35.0,0.00,0.00,1013.0,1011.3,24140.00,12.3,148,39.4,0.091
2024-03-30T18:00,35.3,0.00,0.00,1012.0,1010.3,24140.00,15.1,140,40.6,0.091
2024-03-30T19:00,35.5,0.00,0.00,1011.2,1009.5,24140.00,16.8,137,41.2,0.091
2024-03-30T20:00,34.8,0.00,0.00,1010.1,1008.4,24140.00,18.3,137,41.0,0.091
2024-03-30T21:00,33.8,0.00,0.00,1009.8,1008.1,24140.00,19.9,136,40.1,0.091
2024-03-30T22:00,32.5,0.00,0.00,1009.4,1007.7,24140.00,22.2,138,38.5,0.091
2024-03-30T23:00,31.9,0.00,0.00,1009.6,1007.9,24140.00,19.1,137,36.8,0.091
2024-03-31T00:00,30.1,0.00,0.00,1010.3,1008.6,24140.00,20.0,141,34.2,0.091
2024-03-31T01:00,29.5,0.00,0.00,1011.0,1009.3,24140.00,19.6,144,32.5,0.091
2024-03-31T02:00,29.0,0.00,0.00,1011.8,1010.1,24140.00,19.1,144,31.5,0.091
2024-03-31T03:00,28.6,0.00,0.00,1012.7,1011.0,24140.00,18.3,144,30.9,0.091
2024-03-31T04:00,28.4,0.00,0.00,1013.0,1011.3,24140.00,18.1,145,30.4,0.090
2024-03-31T05:00,28.5,0.00,0.00,1013.8,1012.1,24140.00,14.9,143,30.3,0.090
2024-03-31T06:00,28.4,0.00,0.00,1013.0,1011.3,24140.00,15.1,147,30.0,0.090
2024-03-31T07:00,28.0,0.00,0.00,1012.6,1010.9,24140.00,12.6,153,29.8,0.090
2024-03-31T08:00,27.6,0.00,0.00,1012.0,1010.3,24140.00,10.4,166,29.4,0.090
2024-03-31T09:00,27.2,0.00,0.00,1011.9,1010.2,24140.00,9.1,187,29.0,0.090
2024-03-31T10:00,26.9,0.00,0.00,1012.0,1010.3,24140.00,8.7,210,28.8,0.090
2024-03-31T11:00,26.4,0.00,0.00,1013.1,1011.4,24140.00,6.9,219,28.4,0.089
2024-03-31T12:00,26.0,0.00,0.00,1013.6,1011.9,24140.00,7.1,229,28.0,0.089
2024-03-31T13:00,27.0,0.00,0.00,1014.7,1013.0,24140.00,5.7,235,28.8,0.089
2024-03-31T14:00,29.2,0.00,0.00,1015.4,1013.7,24140.00,6.3,211,30.9,0.089
2024-03-31T15:00,31.4,0.00,0.00,1015.3,1013.6,24140.00,9.0,182,34.0,0.089
2024-03-31T16:00,33.3,0.00,0.00,1014.6,1012.9,24140.00,9.7,178,37.0,0.089
2024-03-31T17:00,35.0,0.00,0.00,1013.6,1011.9,24140.00,8.3,178,39.6,0.089
2024-03-31T18:00,36.1,0.00,0.00,1012.7,1011.0,24140.00,9.5,151,41.2,0.089
2024-03-31T19:00,36.3,0.00,0.00,1011.8,1010.1,24140.00,14.6,130,41.8,0.089
2024-03-31T20:00,34.8,0.00,0.00,1011.2,1009.5,24140.00,21.6,127,41.0,0.089
2024-03-31T21:00,33.7,0.00,0.00,1010.2,1008.5,24140.00,22.2,130,39.9,0.089
2024-03-31T22:00,32.6,0.00,0.00,1009.7,1008.0,24140.00,23.2,132,38.5,0.088
2024-03-31T23:00,31.7,0.00,0.00,1009.8,1008.1,24140.00,20.4,132,36.7,0.088
2024-04-01T00:00,30.1,0.00,0.00,1010.6,1008.9,24140.00,20.2,130,34.2,0.088
2024-04-01T01:00,29.5,0.00,0.00,1011.2,1009.5,24140.00,18.7,130,32.6,0.088
2024-04-01T02:00,29.2,0.00,0.00,1011.8,1010.1,24140.00,17.7,128,31.8,0.088
2024-04-01T03:00,29.0,0.00,0.00,1011.9,1010.2,24140.00,17.1,131,31.3,0.088
2024-04-01T04:00,28.8,0.00,0.00,1012.1,1010.4,24140.00,15.8,135,31.0,0.088
2024-04-01T05:00,28.8,0.00,0.00,1011.8,1010.1,24140.00,12.7,133,30.8,0.088
2024-04-01T06:00,28.8,0.00,0.00,1011.3,1009.6,24140.00,11.7,146,30.5,0.088
2024-04-01T07:00,28.6,0.00,0.00,1010.4,1008.7,24140.00,10.5,164,30.4,0.088
2024-04-01T08:00,28.4,0.00,0.00,1009.9,1008.2,24140.00,9.1,187,30.1,0.088
2024-04-01T09:00,28.1,0.00,0.00,1009.9,1008.2,24140.00,9.2,206,29.9,0.088
2024-04-01T10:00,27.7,0.00,0.00,1010.0,1008.3,24140.00,9.8,216,29.6,0.088
2024-04-01T11:00,27.7,0.00,0.00,1010.4,1008.7,24140.00,6.7,216,29.5,0.088
2024-04-01T12:00,27.5,0.00,0.00,1011.1,1009.4,24140.00,7.4,231,29.2,0.088
2024-04-01T13:00,28.4,0.00,0.00,1011.8,1010.1,24140.00,5.8,240,30.0,0.088
2024-04-01T14:00,30.3,0.00,0.00,1012.3,1010.6,24140.00,9.2,219,32.0,0.088
2024-04-01T15:00,32.2,0.00,0.00,1012.2,1010.5,24140.00,8.0,207,34.7,0.088
2024-04-01T16:00,34.0,0.00,0.00,1011.9,1010.2,24140.00,6.9,186,37.5,0.088
2024-04-01T17:00,35.5,0.00,0.00,1011.4,1009.7,24140.00,7.7,169,39.9,0.088
2024-04-01T18:00,36.5,0.00,0.00,1009.8,1008.1,24140.00,9.4,140,41.5,0.088
2024-04-01T19:00,36.3,0.00,0.00,1008.8,1007.1,24140.00,15.3,124,41.8,0.088
2024-04-01T20:00,34.6,0.00,0.00,1007.8,1006.1,24140.00,20.7,125,41.0,0.088
2024-04-01T21:00,33.6,0.00,0.00,1007.2,1005.5,24140.00,21.3,129,40.0,0.088
2024-04-01T22:00,32.8,0.00,0.00,1006.9,1005.2,24140.00,20.9,131,38.7,0.088
2024-04-01T23:00,31.9,0.00,0.00,1007.1,1005.4,24140.00,19.4,133,37.0,0.088
2024-04-02T00:00,30.4,0.00,0.00,1007.7,1006.0,24140.00,18.8,135,34.5,0.088
2024-04-02T01:00,29.9,0.00,0.00,1008.3,1006.6,24140.00,17.8,138,33.0,0.088
2024-04-02T02:00,29.5,0.00,0.00,1008.9,1007.2,24140.00,17.4,140,32.1,0.088
2024-04-02T03:00,29.3,0.00,0.00,1009.5,1007.8,24140.00,18.3,144,31.6,0.088
2024-04-02T04:00,29.1,0.00,0.00,1009.5,1007.8,24140.00,18.0,147,31.2,0.088
2024-04-02T05:00,28.8,0.00,0.00,1009.8,1008.1,24140.00,13.7,150,30.9,0.088
2024-04-02T06:00,28.6,0.00,0.00,1009.0,1007.3,24140.00,12.1,163,30.5,0.088
2024-04-02T07:00,28.6,0.00,0.00,1008.7,1007.0,24140.00,11.9,180,30.4,0.088
2024-04-02T08:00,28.4,0.00,0.00,1008.1,1006.4,24140.00,10.5,196,30.2,0.088
2024-04-02T09:00,28.0,0.00,0.00,1007.9,1006.2,24140.00,9.8,204,30.0,0.088
2024-04-02T10:00,27.8,0.00,0.00,1008.1,1006.4,24140.00,9.7,207,29.8,0.088
2024-04-02T11:00,27.7,0.00,0.00,1008.5,1006.8,24140.00,9.3,216,29.6,0.092
2024-04-02T12:00,27.4,0.00,0.00,1009.1,1007.4,24140.00,10.0,218,29.2,0.092
2024-04-02T13:00,28.4,0.00,0.00,1009.6,1007.9,24140.00,8.7,218,30.0,0.092
2024-04-02T14:00,30.5,0.00,0.00,1010.5,1008.8,24140.00,13.9,205,32.1,0.092
2024-04-02T15:00,32.2,0.00,0.00,1010.3,1008.6,24140.00,14.9,195,34.6,0.092
2024-04-02T16:00,34.2,0.00,0.00,1010.1,1008.4,24140.00,14.1,186,37.5,0.092
2024-04-02T17:00,35.8,0.00,0.00,1009.5,1007.8,24140.00,12.7,172,40.0,0.092
2024-04-02T18:00,36.8,0.00,0.00,1008.5,1006.8,24140.00,14.0,157,41.8,0.092
2024-04-02T19:00,36.6,0.00,0.00,1007.8,1006.1,24140.00,18.5,147,42.3,0.092
2024-04-02T20:00,35.5,0.00,0.00,1006.6,1004.9,24140.00,21.6,147,41.7,0.092
2024-04-02T21:00,34.8,0.00,0.00,1005.9,1004.2,24140.00,22.3,149,40.8,0.092
2024-04-02T22:00,33.5,0.00,0.00,1005.6,1003.9,24140.00,22.8,149,39.3,0.092
2024-04-02T23:00,32.6,0.00,0.00,1005.5,1003.8,24140.00,21.2,148,37.5,0.092
2024-04-03T00:00,30.9,0.00,0.00,1006.4,1004.7,24140.00,20.2,149,34.9,0.092
2024-04-03T01:00,29.9,0.00,0.00,1007.0,1005.3,24140.00,18.7,150,33.1,0.091
2024-04-03T02:00,29.5,0.00,0.00,1008.4,1006.7,24140.00,17.7,151,32.1,0.091
2024-04-03T03:00,29.0,0.00,0.00,1008.7,1007.0,24140.00,17.4,150,31.4,0.091
2024-04-03T04:00,28.8,0.00,0.00,1009.4,1007.7,24140.00,16.9,151,30.9,0.091
2024-04-03T05:00,28.7,0.00,0.00,1009.0,1007.3,24140.00,14.5,150,30.6,0.091
2024-04-03T06:00,28.6,0.00,0.00,1008.8,1007.1,24140.00,15.4,159,30.5,0.091
2024-04-03T07:00,28.6,0.00,0.00,1008.4,1006.7,24140.00,14.5,173,30.4,0.091
2024-04-03T08:00,28.5,0.00,0.00,1008.2,1006.5,24140.00,12.6,193,30.2,0.091
2024-04-03T09:00,28.2,0.00,0.00,1008.3,1006.6,24140.00,12.4,206,30.0,0.091
2024-04-03T10:00,28.0,0.00,0.00,1008.6,1006.9,24140.00,12.9,203,29.9,0.091
2024-04-03T11:00,27.8,0.00,0.00,1009.2,1007.5,24140.00,12.2,199,29.6,0.094
2024-04-03T12:00,27.7,0.00,0.00,1009.7,1008.0,24140.00,12.3,201,29.4,0.094
2024-04-03T13:00,28.6,0.00,0.00,1010.4,1008.7,24140.00,10.9,207,30.0,0.094
2024-04-03T14:00,30.6,0.00,0.00,1011.2,1009.5,24140.00,16.6,204,32.0,0.094
2024-04-03T15:00,32.8,0.00,0.00,1010.8,1009.1,24140.00,16.9,200,34.8,0.094
2024-04-03T16:00,34.8,0.00,0.00,1010.6,1008.9,24140.00,15.9,193,37.8,0.094
2024-04-03T17:00,36.0,0.00,0.00,1010.0,1008.3,24140.00,14.2,187,40.1,0.094
2024-04-03T18:00,37.0,0.00,0.00,1009.2,1007.5,24140.00,14.6,170,42.0,0.094
2024-04-03T19:00,37.5,0.00,0.00,1008.1,1006.4,24140.00,16.6,156,42.8,0.094
2024-04-03T20:00,36.7,0.00,0.00,1007.2,1005.5,24140.00,20.0,146,42.6,0.094
2024-04-03T21:00,35.3,0.00,0.00,1006.4,1004.7,24140.00,21.9,144,41.4,0.094
2024-04-03T22:00,34.0,0.00,0.00,1006.4,1004.7,24140.00,22.1,146,39.6,0.093
2024-04-03T23:00,33.4,0.00,0.00,1006.3,1004.6,24140.00,20.8,152,38.0,0.093
2024-04-04T00:00,31.1,0.00,0.00,1007.1,1005.4,24140.00,21.0,149,35.3,0.093
2024-04-04T01:00,30.2,0.00,0.00,1007.7,1006.0,24140.00,19.4,149,33.5,0.093
2024-04-04T02:00,29.7,0.00,0.00,1008.7,1007.0,24140.00,18.5,147,32.5,0.093
2024-04-04T03:00,29.5,0.00,0.00,1009.2,1007.5,24140.00,18.2,146,31.9,0.093
2024-04-04T04:00,29.4,0.00,0.00,1009.7,1008.0,24140.00,18.8,148,31.5,0.093
2024-04-04T05:00,29.4,0.00,0.00,1009.5,1007.8,24140.00,15.1,147,31.2,0.093
2024-04-04T06:00,29.2,0.00,0.00,1009.3,1007.6,24140.00,15.1,155,31.0,0.093
2024-04-04T07:00,29.1,0.00,0.00,1009.2,1007.5,24140.00,14.3,168,30.9,0.093
2024-04-04T08:00,29.0,0.00,0.00,1009.1,1007.4,24140.00,11.2,186,30.7,0.093
2024-04-04T09:00,28.6,0.00,0.00,1008.7,1007.0,24140.00,10.9,197,30.5,0.093
2024-04-04T10:00,28.5,0.00,0.00,1008.9,1007.2,24140.00,10.6,204,30.4,0.093
2024-04-04T11:00,28.4,0.00,0.00,1009.2,1007.5,24140.00,9.3,193,30.1,0.098
2024-04-04T12:00,28.3,0.00,0.00,1009.9,1008.2,24140.00,9.8,197,29.9,0.098
2024-04-04T13:00,29.3,0.00,0.00,1010.8,1009.1,24140.00,8.7,197,30.5,0.098
2024-04-04T14:00,31.2,0.00,0.00,1011.5,1009.8,24140.00,14.6,189,32.7,0.098
2024-04-04T15:00,33.0,0.00,0.00,1011.3,1009.6,24140.00,15.5,180,35.3,0.098
2024-04-04T16:00,34.8,0.00,0.00,1010.8,1009.1,24140.00,16.6,175,38.1,0.098
2024-04-04T17:00,36.0,0.00,0.00,1010.7,1009.0,24140.00,15.5,176,40.3,0.098
2024-04-04T18:00,37.1,0.00,0.00,1009.7,1008.0,24140.00,15.7,169,42.1,0.098
2024-04-04T19:00,37.9,0.00,0.00,1009.1,1007.4,24140.00,16.2,159,43.1,0.098
2024-04-04T20:00,37.8,0.00,0.00,1007.8,1006.1,24140.00,17.7,151,43.2,0.098
2024-04-04T21:00,36.7,0.00,0.00,1007.3,1005.6,24140.00,19.5,146,42.3,0.098
2024-04-04T22:00,35.0,0.00,0.00,1006.8,1005.1,24140.00,20.6,147,40.5,0.098
2024-04-04T23:00,33.7,0.00,0.00,1006.6,1004.9,24140.00,18.1,149,38.5,0.097
2024-04-05T00:00,31.4,0.00,0.00,1007.1,1005.4,24140.00,17.9,150,35.7,0.097
2024-04-05T01:00,30.2,0.00,0.00,1007.9,1006.2,24140.00,17.2,151,33.8,0.097
2024-04-05T02:00,29.5,0.00,0.00,1009.1,1007.4,24140.00,16.9,156,32.6,0.097
2024-04-05T03:00,29.1,0.00,0.00,1009.6,1007.9,24140.00,16.4,161,31.9,0.097
2024-04-05T04:00,28.9,0.00,0.00,1009.9,1008.2,24140.00,16.3,166,31.4,0.097
2024-04-05T05:00,28.7,0.00,0.00,1009.8,1008.1,24140.00,13.1,164,31.0,0.097
2024-04-05T06:00,28.5,0.00,0.00,1009.2,1007.5,24140.00,13.9,170,30.8,0.097
2024-04-05T07:00,28.4,0.00,0.00,1008.8,1007.1,24140.00,12.6,180,30.5,0.097
2024-04-05T08:00,28.1,0.00,0.00,1008.5,1006.8,24140.00,11.5,200,30.3,0.097
2024-04-05T09:00,27.9,0.00,0.00,1008.3,1006.6,24140.00,11.9,209,30.0,0.097
2024-04-05T10:00,27.6,0.00,0.00,1008.5,1006.8,24140.00,12.1,210,29.9,0.097
2024-04-05T11:00,27.2,0.00,0.00,1008.7,1007.0,24140.00,10.4,214,29.5,0.101
2024-04-05T12:00,27.0,0.00,0.00,1009.4,1007.7,24140.00,11.3,217,29.1,0.101
2024-04-05T13:00,28.0,0.00,0.00,1010.3,1008.6,24140.00,10.2,222,29.8,0.101
2024-04-05T14:00,30.0,0.00,0.00,1011.1,1009.4,24140.00,14.5,203,31.8,0.101
2024-04-05T15:00,31.9,0.00,0.00,1011.1,1009.4,24140.00,15.3,199,34.3,0.101
2024-04-05T16:00,33.9,0.00,0.00,1010.5,1008.8,24140.00,14.7,191,37.4,0.100
2024-04-05T17:00,35.5,0.00,0.00,1010.1,1008.4,24140.00,13.8,173,39.8,0.100
2024-04-05T18:00,36.5,0.00,0.00,1008.9,1007.2,24140.00,15.1,162,41.7,0.100
2024-04-05T19:00,36.9,0.00,0.00,1007.7,1006.0,24140.00,17.6,152,42.5,0.100
2024-04-05T20:00,36.4,0.00,0.00,1007.0,1005.3,24140.00,19.9,148,42.3,0.100
2024-04-05T21:00,35.5,0.00,0.00,1006.5,1004.8,24140.00,21.4,147,41.3,0.100
2024-04-05T22:00,34.2,0.00,0.00,1006.3,1004.6,24140.00,21.2,148,39.7,0.100
2024-04-05T23:00,32.4,0.00,0.00,1006.6,1004.9,24140.00,20.1,147,37.4,0.100
2024-04-06T00:00,30.6,0.00,0.00,1006.9,1005.2,24140.00,18.6,148,34.8,0.099
2024-04-06T01:00,29.7,0.00,0.00,1007.8,1006.1,24140.00,17.1,150,33.0,0.099
2024-04-06T02:00,29.1,0.00,0.00,1008.5,1006.8,24140.00,16.3,152,32.0,0.099
2024-04-06T03:00,28.8,0.00,0.00,1008.9,1007.2,24140.00,15.5,152,31.4,0.099
2024-04-06T04:00,28.5,0.00,0.00,1009.3,1007.6,24140.00,14.7,152,30.9,0.099
2024-04-06T05:00,28.2,0.00,0.00,1008.8,1007.1,24140.00,13.4,156,30.4,0.099
2024-04-06T06:00,27.8,0.00,0.00,1008.3,1006.6,24140.00,11.3,173,30.0,0.099
2024-04-06T07:00,27.2,0.00,0.00,1007.6,1005.9,24140.00,11.8,207,29.6,0.099
2024-04-06T08:00,26.7,0.00,0.00,1007.3,1005.6,24140.00,14.5,224,29.2,0.099
2024-04-06T09:00,26.5,0.00,0.00,1007.2,1005.5,24140.00,14.9,217,29.0,0.099
2024-04-06T10:00,26.5,0.00,0.00,1007.3,1005.6,24140.00,15.9,213,28.9,0.099
2024-04-06T11:00,26.4,0.00,0.00,1007.9,1006.2,24140.00,16.1,214,28.6,0.099
2024-04-06T12:00,26.2,0.00,0.00,1008.7,1007.0,24140.00,15.3,214,28.4,0.099
2024-04-06T13:00,27.3,0.00,0.00,1009.8,1008.1,24140.00,14.9,217,29.1,0.099
2024-04-06T14:00,29.4,0.00,0.00,1010.8,1009.1,24140.00,19.9,215,31.1,0.099
2024-04-06T15:00,31.7,0.00,0.00,1010.6,1008.9,24140.00,20.0,210,33.8,0.098
2024-04-06T16:00,34.0,0.00,0.00,1010.1,1008.4,24140.00,18.5,207,36.9,0.098
2024-04-06T17:00,35.9,0.00,0.00,1008.8,1007.1,24140.00,15.7,196,39.7,0.098
2024-04-06T18:00,37.7,0.00,0.00,1007.6,1005.9,24140.00,14.8,177,42.0,0.098
2024-04-06T19:00,38.3,0.00,0.00,1006.7,1005.0,24140.00,17.6,157,43.2,0.098
2024-04-06T20:00,37.5,0.00,0.00,1006.0,1004.3,24140.00,21.0,149,43.0,0.098
2024-04-06T21:00,36.2,0.00,0.00,1005.4,1003.7,24140.00,23.2,147,41.7,0.098
2024-04-06T22:00,34.8,0.00,0.00,1005.1,1003.4,24140.00,22.7,147,40.0,0.098
2024-04-06T23:00,33.0,0.00,0.00,1005.6,1003.9,24140.00,21.0,145,37.7,0.098
2024-04-07T00:00,30.8,0.00,0.00,1006.4,1004.7,24140.00,20.6,144,35.1,0.098
2024-04-07T01:00,29.9,0.00,0.00,1007.3,1005.6,24140.00,21.2,145,33.3,0.098
2024-04-07T02:00,29.4,0.00,0.00,1008.3,1006.6,24140.00,19.5,146,32.3,0.098
2024-04-07T03:00,29.1,0.00,0.00,1008.7,1007.0,24140.00,18.4,145,31.7,0.098
2024-04-07T04:00,28.9,0.00,0.00,1008.9,1007.2,24140.00,17.9,146,31.2,0.097
2024-04-07T05:00,28.7,0.00,0.00,1008.5,1006.8,24140.00,18.1,149,30.9,0.097
2024-04-07T06:00,28.5,0.00,0.00,1008.3,1006.6,24140.00,16.6,158,30.5,0.097
2024-04-07T07:00,28.3,0.00,0.00,1007.8,1006.1,24140.00,15.5,181,30.2,0.097
2024-04-07T08:00,28.0,0.00,0.00,1007.6,1005.9,24140.00,14.3,198,30.1,0.097
2024-04-07T09:00,27.6,0.00,0.00,1007.5,1005.8,24140.00,13.2,202,29.8,0.097
2024-04-07T10:00,27.5,0.00,0.00,1007.8,1006.1,24140.00,12.7,205,29.6,0.097
2024-04-07T11:00,27.5,0.00,0.00,1008.3,1006.6,24140.00,13.4,204,29.5,0.097
2024-04-07T12:00,27.5,0.00,0.00,1009.1,1007.4,24140.00,13.4,200,29.2,0.097
2024-04-07T13:00,28.5,0.00,0.00,1009.9,1008.2,24140.00,13.4,194,30.0,0.097
2024-04-07T14:00,30.5,0.00,0.00,1010.2,1008.5,24140.00,19.9,184,32.2,0.097
2024-04-07T15:00,32.2,0.00,0.00,1010.0,1008.3,24140.00,21.7,175,34.7,0.097
2024-04-07T16:00,33.6,0.00,0.00,1009.5,1007.8,24140.00,21.5,171,37.3,0.097
2024-04-07T17:00,34.6,0.00,0.00,1008.9,1007.2,24140.00,21.1,171,39.3,0.097
2024-04-07T18:00,35.5,0.00,0.00,1007.8,1006.1,24140.00,20.8,166,40.8,0.096
2024-04-07T19:00,36.0,0.00,0.00,1006.8,1005.1,24140.00,22.0,159,41.8,0.096
2024-04-07T20:00,35.5,0.00,0.00,1006.0,1004.3,24140.00,23.4,155,41.8,0.096
2024-04-07T21:00,34.5,0.00,0.00,1005.6,1003.9,24140.00,23.7,154,40.8,0.096
2024-04-07T22:00,33.2,0.00,0.00,1005.7,1004.0,24140.00,23.2,150,39.2,0.096
2024-04-07T23:00,31.6,0.00,0.00,1006.2,1004.5,24140.00,23.0,148,36.8,0.096
2024-04-08T00:00,30.0,0.00,0.00,1006.9,1005.2,24140.00,22.8,145,34.3,0.096
2024-04-08T01:00,29.4,0.00,0.00,1007.6,1005.9,24140.00,22.8,145,32.7,0.096
2024-04-08T02:00,29.0,0.00,0.00,1008.1,1006.4,24140.00,21.9,144,31.8,0.096
2024-04-08T03:00,28.8,0.00,0.00,1008.5,1006.8,24140.00,20.2,141,31.1,0.096
2024-04-08T04:00,28.5,0.00,0.00,1008.8,1007.1,24140.00,18.2,141,30.7,0.096
2024-04-08T05:00,28.3,0.00,0.00,1008.6,1006.9,24140.00,16.5,144,30.3,0.096
2024-04-08T06:00,28.2,0.00,0.00,1008.1,1006.4,24140.00,15.6,154,30.0,0.096
2024-04-08T07:00,28.0,0.00,0.00,1007.7,1006.0,24140.00,14.5,166,29.8,0.095
2024-04-08T08:00,27.6,0.00,0.00,1007.6,1005.9,24140.00,14.1,176,29.5,0.095
2024-04-08T09:00,27.4,0.00,0.00,1007.7,1006.0,24140.00,14.1,183,29.3,0.095
2024-04-08T10:00,27.3,0.00,0.00,1008.3,1006.6,24140.00,13.6,191,29.1,0.095
2024-04-08T11:00,27.2,0.00,0.00,1009.1,1007.4,24140.00,11.5,200,29.0,0.095
2024-04-08T12:00,27.2,0.00,0.00,1010.1,1008.4,24140.00,8.6,213,28.9,0.095
2024-04-08T13:00,28.2,0.00,0.00,1011.3,1009.6,24140.00,5.4,233,29.8,0.095
2024-04-08T14:00,30.0,0.00,0.00,1012.1,1010.4,24140.00,8.1,212,31.9,0.095
2024-04-08T15:00,31.5,0.00,0.00,1012.1,1010.4,24140.00,10.9,171,34.2,0.095
2024-04-08T16:00,32.8,0.00,0.00,1011.8,1010.1,24140.00,14.9,143,36.5,0.095
2024-04-08T17:00,33.3,0.00,0.00,1011.2,1009.5,24140.00,17.1,132,38.0,0.095
2024-04-08T18:00,33.5,0.00,0.00,1010.2,1008.5,24140.00,18.0,127,39.0,0.095
2024-04-08T19:00,33.8,0.00,0.00,1009.2,1007.5,24140.00,18.5,119,39.7,0.095
2024-04-08T20:00,33.5,0.00,0.00,1008.4,1006.7,24140.00,21.7,114,39.8,0.095
